InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
C561234,20711,"Nulaxy Bluetooth FM Transmitter for Car, 7 Color LED Backlit Bluetooth Car Adapter with QC3.0 Charging, Support Siri Google Assistant, USB Flash Drive, microSD Card, Handsfree Car Kit - NX09 Silver",6,26-07-2011 10:25,15,13327.0,United Kingdom
559866,23265,"3 Packs Earbud Headphones with Remote & Microphone, SourceTon In Ear Earphone Stereo Sound Noise Isolating Tangle Free for iOS and Android Smartphones, Laptops, Gaming, Fits All 3.5mm Interface Device",6,13-07-2011 10:43,8,15795.0,United Kingdom
537396,21733,"AmazonBasics 15-Sheet Cross-Cut Paper, CD Credit Card Office Shredder",6,06-12-2010 14:08,109,17223.0,United Kingdom
577837,22055,"Logitech K800 Wireless Illuminated Keyboard — Backlit Keyboard, Fast-Charging, Dropout-Free 2.4GHz Connection",2,22-11-2011 10:30,59,14834.0,United Kingdom
C578131,84509A,"Logitech Desktop MK120 Durable, Comfortable, USB Mouse and keyboard Combo",1,23-11-2011 10:49,14,13171.0,United Kingdom
567161,22996,Bose soundlink Mini II Limited Edition Bluetooth Speaker,1,18-09-2011 10:46,149,15947.0,United Kingdom
570195,22068,"Lifeproof FRĒ SERIES iPhone 6/6s Waterproof Case (4.7"" Version) - Retail Packaging - BLACK",1,07-10-2011 15:38,29,14825.0,United Kingdom
540402,85169A,"JETech Case for Apple iPhone 6 and iPhone 6s, Shock-Absorption Bumper Cover, Anti-Scratch Clear Back (HD Clear)",2,07-01-2011 09:31,7,16567.0,United Kingdom
572738,21926,"HyperX Cloud Stinger - Gaming Headset – Comfortable HyperX Signature Memory Foam, Swivel to Mute Noise-Cancellation Microphone, Compatible with PC, Xbox One, PS4, Nintendo Switch, and Mobile Devices",1,25-10-2011 15:39,43,14234.0,United Kingdom
547800,48187,Intel 660p M.2 2280 2TB NVMe PCIe 3.0 x4 3D NAND Internal Solid State Drive (SSD) SSDPEKNW020T8X1,1,25-03-2011 12:55,184,14504.0,United Kingdom
572703,22662,"Anker 2-in-1 USB 3.0 Portable Card Reader for SDXC, SDHC, SD, MMC, RS-MMC, Micro SDXC, Micro SD, Micro SDHC Card and UHS-I Cards",1,25-10-2011 14:35,10,16110.0,United Kingdom
562112,22941,"Mac Book Pro Charger, 60W Magsafe Power Adapter Magnetic L-Tip Connector Charger for Mac Book and 13-inch Mac Book Pro(Before Mid 2012 Models)",2,02-08-2011 15:53,24,18236.0,United Kingdom
537650,22090,HP OfficeJet 250 All-in-One Portable Printer with Wireless & Mobile Printing (CZ992A),12,07-12-2010 15:48,299,16125.0,United Kingdom
545232,22618,"Logitech G602 Lag-Free Wireless Gaming Mouse – 11 Programmable Buttons, Up to 2500 DPI",12,01-03-2011 10:19,35,15676.0,United Kingdom
552864,15056n,"ACDelco AAA Super Alkaline Batteries in Recloseable Package, 100 Count",2,11-05-2011 17:13,22,13235.0,United Kingdom
554647,20725,"ESR Yippee Trifold Smart Case for iPad 9.7 2018/2017, Lightweight Smart Cover with Auto Sleep/Wake, Microfiber Lining, Hard Back Cover for iPad 9.7 iPad 5th / 6th Generation, Black",12,25-05-2011 12:39,11,14705.0,United Kingdom
C548469,23554,"Epson T288XL-BCS Black High Capacity and Color Standard Capacity Ink Cartridges, C/M/Y/K 4-Pack",1,31-03-2011 12:32,58,14543.0,United Kingdom
536607,23349,Sandisk CZ48 128GB USB 3.0 Flash Memory Drive - SDCZ48-128G-U46,12,02-12-2010 09:29,18,17732.0,United Kingdom
547539,21557,AmazonBasics 3.5mm to 2-Male RCA Adapter Audio Stereo Cable - 4 Feet,600,23-03-2011 15:19,6,16943.0,United Kingdom
537248,22522,"Brother Genuine High Yield Color Ink Cartridge, LC2033PKS, Replacement Color Ink Three Pack, Includes 1 Cartridge Each of Cyan, Magenta & Yellow, Page Yield Up To 550 Pages, Amazon Dash Replenishment Cartridge, LC203",6,06-12-2010 10:36,31,15899.0,United Kingdom
547945,22423,"Oldboytech AUX Cable,[2-Pack,4ft,Hi-Fi Sound] 3.5mm Auxiliary Audio Cable Nylon Braided Male to Male AUX Cord Compatible Car/Home Stereos,Speaker,iPhone iPod iPad,Headphones,Sony Beats,Echo Dot (Grey)",16,28-03-2011 14:59,5,14851.0,United Kingdom
560557,21820,Nintendo Joy-Con (L/R) - Neon Yellow,1,19-07-2011 13:05,69,18101.0,United Kingdom
571551,22560,Redragon S101 PC Gaming Keyboard and Mouse Combo Wired LED RGB Backlit with Multimedia Keys Wrist Rest Mouse with 3200 DPI for Windows Computer Gamers (Gaming Mouse and Keyboard Set),10,18-10-2011 08:28,27,15637.0,United Kingdom
563351,22029,"VICSEED Car Phone Mount, Air Vent Phone Holder for Car, Handsfree Cell Phone Car Mount Compatible iPhone 11 Pro Max XR Xs Max Xs X 8 7 6 Plus, Compatible Samsung Note 10 S10+ S10 S9 S8 LG Google Etc.",3,15-08-2011 14:17,16,16902.0,United Kingdom
577594,15058B,"MOTOROLA DOCSIS 3.1 Cable Modem, 6 Gbps Max Speed. Approved for Comcast Xfinity Gigabit, Cox Gigablast, and More (Model MB8600)",3,20-11-2011 16:07,169,13142.0,United Kingdom
566041,20712,"HP Pavilion 15.6 HD 2019 Newest Thin and Light Laptop Notebook Computer, Intel AMD A6-9225, 8GB RAM, 1TB HDD, Bluetooth, Webcam, DVD-RW, WiFi, Win 10",4,08-09-2011 13:48,340,13814.0,Germany
539014,23207,"MINGDI Wireless Smart Watch Charger, MFi Certified Charging Cord for Apple Watch Magnetic Wireless Charging Pad for 44mm/42mm/40mm/38mm iWatch Series 4 3 2 1",12,15-12-2010 13:37,10,17692.0,United Kingdom
546385,22795,"Anker USB C Hub Adapter, 5-in-1 USB C Adapter with 4K USB C to HDMI, Ethernet Port, 3 USB 3.0 Ports, for MacBook Pro 2019/2018/2017, ChromeBook, XPS, and More (Space Gray)",12,11-03-2011 13:13,39,16652.0,United Kingdom
576575,20728,"Lenovo  130S-11IGM 11.6"" HD Laptop, Intel Celeron N4000, 4GB RAM, 64GB eMMC, 1-Year Office 365, Windows 10 in S Model - Gray",12,15-11-2011 13:55,845,16295.0,United Kingdom
C538734,22632,"MSI GL63 8SC-059 15.6"" Gaming Laptop, Intel Core i7-8750H, NVIDIA GeForce GTX1650, 8GB, 256GB Nvme SSD, Win10",2,14-12-2010 11:24,4,16810.0,United Kingdom
551823,22505,"POY Replacement Bands Compatible for Fitbit Charge 2, Classic & Special Edition Adjustable Sport Wristbands",2,04-05-2011 12:29,6,17955.0,United Kingdom
545052,22107,"VTech CS6719-2 2-Handset Expandable Cordless Phone with Caller ID/Call Waiting, Handset Intercom & Backlit Display/Keypad",118,27-02-2011 12:27,34,13971.0,United Kingdom
567513,22453,iPhone Charger Lightning Cable iPhone Cable Apple MFi Certified iphone charer cable Xs MAX XR X 8 7 6s 6 5E Plus ipad car Charger Charging Cable Cord Fast Long USB 3 3 6 6 10 ft to Chargers KAIWEI,2,20-09-2011 15:05,14,14401.0,United Kingdom
543380,84879,Brother TN-420 DCP-7060D IntelliFax-2840 2940 HL-2220 2230 2240 HL-2270 2275 MFC-7240 7360 7460 7860 Toner Cartridge (Black) in Retail Packaging,6,07-02-2011 15:47,38,14293.0,United Kingdom
557595,21470,Dell USB DVD Drive-DW316,10,21-06-2011 11:19,35,15507.0,United Kingdom
554122,22211,"Canon CL-241 Color Ink Cartridge, Compatible to MG3620, MG3520,MG4220,MG3220,MG2220, MG4120,MG3120 and MG2120 - 5209B001",12,22-05-2011 15:37,24,15705.0,United Kingdom
C576670,72586,"BEBONCOOL PS4 Controller Charger, DualShock 4 Controller USB Charging Station Dock, PlayStation 4 Charging Station for Sony Playstation4 / PS4 / PS4 Slim / PS4 Pro Controller",1,16-11-2011 11:55,13,16393.0,United Kingdom
573913,21932,"EVGA SuperNOVA 750 G3, 80 Plus Gold 750W, Fully Modular, Eco Mode with New HDB Fan, 10 Year Warranty, Includes Power ON Self Tester, Compact 150mm Size, Power Supply 220-G3-0750-X1",3,01-11-2011 15:49,129,17653.0,United Kingdom
538518,23232,"Epson WorkForce ES-400 Color Duplex Document Scanner for PC and Mac, Auto Document Feeder (ADF)",10,12-12-2010 16:14,312,14505.0,United Kingdom
579185,21846,"PICTEK Gaming Mouse Wired [7200 DPI] [Programmable] [Breathing Light] Ergonomic Game USB Computer Mice RGB Gamer Desktop Laptop PC Gaming Mouse, 7 Buttons for Windows 7/8/10/XP Vista Linux, Black",20,28-11-2011 15:28,13,13188.0,United Kingdom
572886,47566,"DYMO Label Printer | LabelWriter 450 Turbo Direct Thermal Label Printer, Fast Printing, Great for Labeling, Filing, Shipping, Mailing, Barcodes and More, Home & Office Organization",1,26-10-2011 13:46,110,12448.0,Spain
547365,20725,Asus ROG Strix Z390-E Gaming Motherboard LGA1151 (Intel 8th 9th Gen) ATX DDR4 DP HDMI M.2 USB 3.1 Gen2 802.11AC Wi-Fi,6,22-03-2011 12:36,236,12775.0,Netherlands
573112,23094,"HP Pavilion 21.5-Inch IPS LED HDMI VGA Monitor (22cwa), Black",4,27-10-2011 15:33,99,16416.0,United Kingdom
566868,21791,AmazonBasics AAAA 1.5 Volt Everyday Alkaline Batteries - Pack of 8,1,15-09-2011 13:13,4,14595.0,United Kingdom
C536828,23565,AmazonBasics Gel Computer Mouse Pad with Wrist Support Rest,16,02-12-2010 17:35,8,14264.0,United Kingdom
578782,90089,"AmazonBasics 24-Sheet Cross-Cut Paper, CD and Credit Card Home Office Shredder with Pullout Basket",6,25-11-2011 11:55,164,15872.0,United Kingdom
578698,21746,"Apple iPhone 6S, GSM Unlocked, 64GB - Rose Gold (Renewed)",1,25-11-2011 10:20,174,12620.0,France
538369,22652,"iPhone Charger, YOKERSU Fast Charging 2Pack 6Ft Nylon Braided Lightning Cable Data Sync Transfer Cord with 2-Port Plug Wall Charger (ETL Listed) Compatible with iPhone XS MAX/XR/X/8/7/6S/6/Plus/iPad",12,12-12-2010 11:06,12,17251.0,United Kingdom
C538124,48185,"MOTOROLA 8x4 Cable Modem, Model MB7220, 343 Mbps DOCSIS 3.0, Certified by Comcast XFINITY, Time Warner Cable, Cox, BrightHouse, and More (No Wireless)",3,09-12-2010 15:43,46,15329.0,United Kingdom
554116,22732,"ARTISTE Wireless TV Headphones Over Ear Headsets - Digital Stereo Headsets with 2.4GHz RF Transmitter, Charging Dock, 100ft Wireless Range and Rechargeable 20 Hour Battery, Black",2,22-05-2011 15:11,74,14514.0,United Kingdom
556906,22726,"Portable Monitor - Lepow 15.6 Inch Computer Display 1920×1080 Full HD IPS Screen USB C Gaming Monitor with Type-C Mini HDMI for Laptop PC MAC Phone Xbox PS4, Include Smart Cover & Screen Protector",1,15-06-2011 13:07,169,12843.0,United Kingdom
575433,22961,"Gimars Upgrade Enlarge Gel Memory Foam Set Keyboard Wrist Pillow Rest Pad and Mouse Wrist Cushion Support for Office, Computer, Laptop, Mac - Durable, Comfortable and Pain Relief",24,09-11-2011 15:54,11,16953.0,United Kingdom
C548411,22799,"HP 305A | CE411A, CE412A, CE413A | 3 Toner Cartridges | Cyan, Yellow, Magenta",25,31-03-2011 10:36,356,13316.0,United Kingdom
572853,21059,"Energizer Max Alkaline AAA Batteries, 4 Count",1,26-10-2011 12:28,2,17712.0,United Kingdom
557888,22381,ViewSonic VX2452MH 24 Inch 2ms 60Hz 1080P Gaming Monitor with HDMI DVI and VGA inputs,2,23-06-2011 13:51,129,14656.0,United Kingdom
544406,20725,Samsung BAR Plus 128GB - 300MB/s USB 3.1 Flash Drive Champagne Silver (MUF-128BE3/AM),24,18-02-2011 13:26,21,16726.0,United Kingdom
564439,22549,"MOTOROLA MT7711 24X8 Cable Modem/Router with Two Phone Ports, DOCSIS 3.0 Modem, and AC1900 Dual Band WiFi Gigabit Router, for Comcast XFINITY Internet and Voice",2,25-08-2011 12:12,199,12841.0,United Kingdom
566583,72817,"Apple iPhone 7, GSM Unlocked, 32GB - Black (Renewed)",6,13-09-2011 13:55,214,15343.0,United Kingdom
569224,79323GR,MSI Arsenal Gaming AMD Ryzen 1st and 2nd Gen AM4 M.2 USB 3 DDR4 DVI HDMI Crossfire ATX Motherboard (B450 Tomahawk),4,02-10-2011 14:00,114,15701.0,United Kingdom
577791,21888,ZAGG InvisibleShield Glass+ Screen Protector – High-Definition Tempered Glass for The Apple iPhone Xr – Impact & Scratch Protection,24,21-11-2011 16:36,19,17100.0,United Kingdom
566013,23570,Logitech K350 2.4Ghz Wireless Keyboard,1,08-09-2011 12:16,34,17004.0,United Kingdom
543273,23207,"Bluetooth Audio Adapter for Music Streaming Sound System, esinkin W29-us Wireless Audio Adapter Works with Smart Phones and Tablets, Wireless Adapter for Speakers",12,06-02-2011 11:29,22,16456.0,United Kingdom
557602,22980,"Garmin Fenix 6X Sapphire, Premium Multisport GPS Watch, Features Mapping, Music, Grade-Adjusted Pace Guidance and Pulse Ox Sensors, Dark Gray with Black Band",1,21-06-2011 11:57,849,14110.0,United Kingdom
539324,23506,Spigen Liquid Air Armor Designed for Apple iPhone XR Case (2018) - Matte Black,1,16-12-2010 19:51,11,14985.0,United Kingdom
543190,82580,SimpleHouseware Metal Desk Monitor Stand Riser with Organizer Drawer,2,04-02-2011 11:52,19,17226.0,United Kingdom
541853,21990,VIZIO SB2920-C6 29-Inch 2.0 Channel Sound Bar,12,23-01-2011 14:29,78,17858.0,United Kingdom
556186,22551,AmazonBasics AA Rechargeable Batteries (8-Pack) Pre-charged - Battery Packaging May Vary,4,09-06-2011 11:46,16,14241.0,United Kingdom
541609,47591D,"JETech Screen Protector for Apple iPhone 6 and iPhone 6s, 4.7-Inch, Tempered Glass Film, 2-Pack",50,20-01-2011 10:11,4,15938.0,United Kingdom
543325,21928,Edifier R1280T Powered Bookshelf Speakers - 2.0 Active Near Field Monitors - Studio Monitor Speaker - Wooden Enclosure - 42 Watts RMS,6,07-02-2011 12:22,97,17692.0,United Kingdom
573757,21916,"Handsfree Call Car Charger,Wireless Bluetooth FM Transmitter Radio Receiver,Mp3 Music Stereo Adapter,Dual USB Port Charger Compatible for All Smartphones,Samsung Galaxy,LG,HTC,etc.",36,01-11-2011 09:46,16,17166.0,United Kingdom
573532,21788,"Garmin Instinct, Rugged Outdoor Watch with GPS, Features GLONASS and Galileo, Heart Rate Monitoring and 3-axis Compass, Graphite",25,31-10-2011 12:45,247,13145.0,United Kingdom
578055,22866,"KIMILAR [3-Pack] Screen Protector Compatible with Versa/Versa Lite Edition Smartwatch, Waterproof Tempered Glass Screen Protector [9H Hardness] [Crystal Clear] [Scratch Resist] [No-Bubble]",100,22-11-2011 15:00,5,13986.0,United Kingdom
565415,23110,Panasonic Bluetooth Cordless Phone KX-TG7875S Link2Cell with Enhanced Noise Reduction & Digital Answering Machine - 5 Handsets (Black/Silver),12,04-09-2011 12:00,99,14067.0,United Kingdom
552263,22966,"VELCRO Brand One Wrap Thin Ties | Strong & Reusable | Perfect for Fastening Wires & Organizing Cords | Black, 8 x 1/2-Inch | 100 Count",3,08-05-2011 11:38,12,15561.0,United Kingdom
568672,22969,AmazonBasics External Hard Drive Portable Carrying Case,4,28-09-2011 13:17,6,15348.0,United Kingdom
C553866,22460,"Bose A20 Aviation Headset with Bluetooth Dual Plug Cable, Black",10,19-05-2011 14:14,"1,095",14620.0,United Kingdom
550514,48188,AmazonBasics USB 3.0 Extension Cable - A-Male to A-Female Adapter Cord- 9.8 Feet (3.0 Meters),1,18-04-2011 16:49,6,14631.0,United Kingdom
548916,20727,"Samsung 2.1 Soundbar HW-R550 with Wireless Subwoofer, Bluetooth Compatible, Smart Sound Mode, Game Mode, 320-Watts",7,05-04-2011 10:07,197,14849.0,United Kingdom
550136,23136,"Energizer Rechargeable AA Batteries, NiMH, 2300 mAh, Pre-Charged, 8 count (Recharge Power Plus) - Packaging May Vary",8,14-04-2011 13:56,19,16957.0,United Kingdom
551878,21905,"Elgato Stream Deck - Live Content Creation Controller with 15 Customizable LCD Keys, Adjustable Stand, for Windows 10 and macOS 10.11 or later",4,05-05-2011 08:32,128,15129.0,United Kingdom
575205,21811,Casio Inc. HR-100TM mini desktop printing Calculator,6,09-11-2011 10:18,27,13147.0,United Kingdom
555251,21731,Ubiquiti UAP-AC-M-US Unifi Mesh Access Point,1,01-06-2011 15:12,86,13062.0,United Kingdom
580759,22193,"2019 Newest Lenovo IdeaPad 15.6"" HD High Performance Laptop PC |7th Gen AMD A9-9425 Dual-Core 3.10 GHz| 4GB RAM | 128GB SSD | 802.11ac | Bluetooth | DVD+/-RW | HDMI | Win 10",4,06-12-2011 10:30,248,17593.0,United Kingdom
545060,37450,"3Pack 6ft Charger Cable CABEPOW for Long 6 Foot iPhone Charger Cord/Data Sync Fast iPhone USB Charging Cable Cord Compatible for iPhone X Case/8/8 Plus/7/7 Plus/6/6s Plus/5s/5,iPad Mini Case(Black)",12,27-02-2011 13:47,9,15547.0,United Kingdom
539219,22892,"Xiaomi Redmi Note 7, 64GB/4GB RAM, 6.30'' FHD+, Snapdragon 660, Black - Unlocked Global Version",1,16-12-2010 12:55,183,17951.0,United Kingdom
538801,22645,"Anker Soundcore Motion B, Portable Bluetooth Speaker, with 12W Louder Stereo Sound, IPX7 Waterproof, and 12+ Hr Longer-Lasting Playtime, Soundcore Speaker Upgraded Edition for Home and Outdoors",48,14-12-2010 11:51,19,16083.0,United Kingdom
580662,22203,"Acer Chromebook R 11 Convertible Laptop, Celeron N3060, 11.6"" HD Touch, 4GB DDR3L, 32GB eMMC, C738T-C7KD",12,05-12-2011 13:58,227,15856.0,United Kingdom
551200,21955,"Energizer Max C Batteries, Premium Alkaline C Cell Batteries (8 Battery Count) - Packaging May Vary",2,27-04-2011 11:32,12,17069.0,United Kingdom
563718,22191,"JOTO Universal Waterproof Pouch Phone Dry Bag Underwater Case for iPhone XS Max XR X 8 7 6S Plus Galaxy Pixel up to 6.8"", Waterproof Case for Pool Beach Swimming Kayak Travel -Black",2,18-08-2011 16:18,6,15144.0,United Kingdom
563726,22630,HP 48A | CF248A | Toner Cartridge | Black,2,18-08-2011 17:02,49,16582.0,United Kingdom
556768,22984,"Simple Cord Cable Concealer On-Wall Cord Cover Raceway Kit - Cable Management System to Hide Cables, Cords, or Wires - Cord Organizer for Wall Mounted TVs and Computers at Home or in The Office",1,14-06-2011 12:21,29,17243.0,United Kingdom
565207,22537,"HP LaserJet Pro M254dw Wireless Color Laser Printer, Amazon Dash Replenishment ready (T6B60A)",1,01-09-2011 16:46,218,16764.0,United Kingdom
571288,22998,AmazonBasics CL3 Rated High Speed 4K HDMI Cable - 15 Feet,16,16-10-2011 15:13,10,16052.0,United Kingdom
552233,22948,"Brother P-touch Label Maker, PC-Connectable Labeler, PTD600, Color Display, High-Resolution PC Printing, Black, Black/gray",2,06-05-2011 15:54,44,17068.0,United Kingdom
547200,23245,"Thermaltake Smart 500W 80+ White Certified PSU, Continuous Power with 120mm Ultra Quiet Cooling Fan, ATX 12V V2.3/EPS 12V Active PFC Power Supply PS-SPD-0500NPCWUS-W",1,21-03-2011 13:01,37,16036.0,United Kingdom
576384,21411,"NETGEAR 5-Port Gigabit Ethernet Unmanaged Switch (GS105NA) - Desktop, and ProSAFE Limited Lifetime Protection",4,15-11-2011 09:32,39,12883.0,United Kingdom
C537860,21914,"Emart 8.5 x 10 ft Photo Backdrop Stand, Adjustable Photography Muslin Background Support System Stand for Photo Video Studio",12,08-12-2010 16:15,85,16252.0,United Kingdom
567959,20992,"Logitech MX Vertical Wireless Mouse – Advanced Ergonomic Design Reduces Muscle Strain, Control and Move Content Between 3 Windows and Apple Computers (Bluetooth or USB), Rechargeable, Graphite",-12,23-09-2011 09:13,20,12516.0,Germany
C543760,22952,"Mpow 071 USB Headset/ 3.5mm Computer Headset with Microphone Noise Cancelling, Lightweight PC Headset Wired Headphones, Business Headset for Skype, Webinar, Cell Phone, Call Center",3,11-02-2011 15:12,109,15638.0,United Kingdom
561819,22891,"Canon CLI-42 8 PK Value Pack Ink, 8 Pack",2,29-07-2011 15:59,129,13928.0,United Kingdom
563569,85123A,Echo Sub - Powerful subwoofer for your Echo - requires compatible Echo device,1,17-08-2011 14:47,"1,399",18257.0,United Kingdom
568709,90214S,"EVGA GeForce RTX 2080 Ti Ftw3 Ultra, Overclocked, 2.75 Slot Extreme Cool Triple + iCX2, 65C Gaming, RGB, Metal Backplate, 11GB GDDR6, 11G-P4-2487-KR",4,28-09-2011 15:42,209,15036.0,United Kingdom
570219,23292,"Apple iPhone 7, GSM Unlocked, 32GB - Rose Gold (Renewed)",12,09-10-2011 12:44,40,16809.0,United Kingdom
563947,84031B,Samsung Qi Certified Fast Charge Wireless Charger Stand (2018 Edition) Universally Compatible with Qi Enabled Smartphones - US Version - Black - EP-N5100TBEGUS,2,22-08-2011 10:18,139,12363.0,Unspecified
547892,22672,Dell 27 LED backlit LCD Monitor SE2719H IPS Full HD 1080p 1920 x 1080 at 60 Hz HDMI VGA,36,28-03-2011 10:15,39,12669.0,France
546772,22617,Microsoft Wireless Comfort Desktop 5050 (PP4-00001),4,16-03-2011 15:34,799,15030.0,United Kingdom
546684,21668,"Alienware 1900R 34.1"", Curved Gaming Monitor LED-Lit, WQHD 3440 x 1440p Resolution, 4ms 120Hz Overclocked Refresh Rate, NVIDIA G-Sync, 21:9 Aspect Ratio, HDMI, Display Port, 4x USB 3.0, AW3418DW",12,16-03-2011 09:47,11,16152.0,United Kingdom
572354,21035,Spigen Ultra Hybrid Designed for Apple iPhone XR Case (2018) - Crystal Clear,12,24-10-2011 11:41,269,15215.0,United Kingdom
577739,85212,SONY WH-1000XM3 Wireless Noise canceling Stereo Headset(International Version/Seller Warrant) (Black),5,21-11-2011 13:36,8,14551.0,United Kingdom
572528,20726,"Ceptics European Travel Plug Adapter, Ceptics Europe Power Adaptor Charger Dual Input - Ultra Compact - Light Weight - USA to any Type C Countries such as Italy, Iceland, Austria and More (CT-9C)",1,24-10-2011 15:43,14,13176.0,United Kingdom
548623,21485,"Loncaster Car Phone Holder, Car Phone Mount Silicone Car Pad Mat for Various Dashboards, Anti-Slip Desk Phone Stand Compatible with iPhone, Samsung, Android Smartphones, GPS Devices and More",2,01-04-2011 12:10,179,13841.0,United Kingdom
538872,22728,"ASUS MB169B+ 15.6"" Full HD 1920x1080 IPS USB Portable Monitor",12,14-12-2010 15:13,549,13097.0,United Kingdom
539290,22197,"USB C Hub, TOTU 8-In-1 Type C Hub with Ethernet Port, 4K USB C to HDMI, 2 USB 3.0 Ports, 1 USB 2.0 Port, SD/TF Card Reader, USB-C Power Delivery, Portable for Mac Pro and Other Type C Laptops (Silver)",4,16-12-2010 16:36,49,16271.0,United Kingdom
569574,22591,"MEKO Universal Stylus,[2 in 1 Precision Series] Disc Stylus Touch Screen Pens for All Capacitive Touch Screens Cell Phones, Tablets, Laptops Bundle with 6 Replacement Tips - (2 Pcs, Black/Black)",3,05-10-2011 10:30,13,15127.0,United Kingdom
546862,22677,"TI-84 Plus CE Color Graphing Calculator, White",3,17-03-2011 15:34,139,16216.0,United Kingdom
568568,21034,HP 952XL | Ink Cartridge | Yellow | L0S67AN,12,28-09-2011 08:48,35,14412.0,United Kingdom
C569991,22699,HP 85A | CE285D | 2 Toner Cartridges | Black,6,06-10-2011 20:15,135,14501.0,United Kingdom
567158,22087,Apple 87W USB-C Power Adapter (for MacBook Pro),2,16-09-2011 17:39,69,16878.0,United Kingdom
563092,22260,"HP 962 | 3 Ink Cartridges | Cyan, Magenta, Yellow | 3HZ96AN, 3HZ97AN, 3HZ98AN",8,11-08-2011 17:14,63,13307.0,United Kingdom
569359,82494L,"Sabrent 2.5-Inch SATA to USB 3.0 Tool-Free External Hard Drive Enclosure [Optimized for SSD, Support UASP SATA III] Black (EC-UASP)",-1,03-10-2011 14:55,8,18257.0,United Kingdom
570731,85179C,"Sony ICDUX560BLK Digital Voice Recorder 1"" Black",6,12-10-2011 11:33,39,15038.0,United Kingdom
543754,22149,Click to see price,100,11-02-2011 14:26,7,18159.0,United Kingdom
571552,23458,"Xenvo Pro Lens Kit for iPhone, Samsung, Pixel, Macro and Wide Angle Lens with LED Light and Travel Case",10,18-10-2011 08:42,45,16848.0,United Kingdom
567909,21937,"iPhone Charger, Anker PowerLine Lightning Cable (3ft), Apple MFi Certified High-Speed Charging Cord Durable for iPhone XS / XS Max / XR / X / 8 / 8 Plus / 7 / 7 Plus, and More (White)",4,22-09-2011 16:53,7,13012.0,United Kingdom
556790,84519B,"Updated 2019 Version Smart Watch for Android iOS Phone, Activity Fitness Tracker Watches Health Exercise Smartwatch with Heart Rate, Sleep Monitor Compatible with Samsung Apple iPhone for Men Women",1,14-06-2011 13:48,13,15656.0,United Kingdom
550318,21980,"HDMI to VGA, Benfei Gold-Plated HDMI to VGA Adapter (Male to Female) Compatible for Computer, Desktop, Laptop, PC, Monitor, Projector, HDTV, Chromebook, Raspberry Pi, Roku, Xbox and More - Black",1,17-04-2011 12:25,129,16085.0,United Kingdom
575387,23309,"MOSISO Laptop Sleeve Bag Compatible with 13-13.3 Inch MacBook Pro, MacBook Air, Notebook Computer, Vertical Style Water Repellent Polyester Protective Case Cover with Pocket, Gray",1,09-11-2011 15:23,12,13992.0,United Kingdom
C561117,22526,"Brother Monochrome Laser Printer, Compact Multifunction Printer and Copier, DCPL2550DW, Amazon Dash Replenishment Enabled, Black",1,25-07-2011 12:23,9,13520.0,Switzerland
562138,22162,"EDUP Wifi Adapter ac600Mbps Wireless Usb Adapter 5.8GHz/2.4GHz Dual Band 600Mbps Usb Adapter 2dBi External Antennas Supports Windows XP,Win Vista,Win 7,Win 8.1, Win 10,Mac OS X 10.７-10.1４",96,03-08-2011 10:04,107,14737.0,United Kingdom
579185,90214A,"HDMI to VGA, Benfei Gold-Plated HDMI to VGA 6 Feet Cable (Male to Male) Compatible for Computer, Desktop, Laptop, PC, Monitor, Projector, HDTV, Chromebook, Raspberry Pi, Roku, Xbox and More - Black",1,28-11-2011 15:28,18,13188.0,United Kingdom
567623,90120B,Crucial MX500 1TB 3D NAND SATA M.2 Type 2280SS Internal SSD - CT1000MX500SSD4,10,21-09-2011 12:50,199,17415.0,United Kingdom
541988,22992,"Otium Bluetooth Headphones, Best Wireless Earbuds IPX7 Waterproof Sports Earphones w/Mic HD Stereo Sweatproof in-Ear Earbuds Gym Running Workout 8 Hour Battery Noise Cancelling Headsets",6,25-01-2011 08:03,32,15222.0,United Kingdom
551158,22197,BenQ ZOWIE XL2411P 24 Inch 144Hz Gaming Monitor | 1080P 1ms | Black eQualizer & Color Vibrance for Competitive Edge,2,26-04-2011 15:00,6,16823.0,United Kingdom
566486,20971,VIVO Dual LED LCD Monitor Free-Standing Desk Stand for 2 Screens up to 27 inches | Heavy-Duty Fully Adjustable Arms with Optional Bolt-Through Grommet Mount (STAND-V002F),2,13-09-2011 09:59,5,16098.0,United Kingdom
561465,22027,"Cable Clips - Cord Organizer - Cable Management - Wire Holder System - 6 Pack Adhesive Cord Hooks - Home, Office, Cubicle, Car, Nightstand, Desk Accessories - Gift Ideas Men, Women, Dad, Mom, Him, Her",5,27-07-2011 12:45,279,16447.0,United Kingdom
551791,22108,OtterBox Defender Series Case for iPad (5th Gen)/ iPad (6th Gen) - Retail Packaging - Black,1,04-05-2011 11:26,80,13220.0,United Kingdom
557859,84536A,AmazonBasics DisplayPort to DisplayPort HD Display Cable - 6 Feet,1,23-06-2011 11:55,9,17709.0,United Kingdom
536524,22212,"Smart Watch for Android iOS Phone 2019 Version IP68 Waterproof,YAMAY Fitness Tracker Watch with Pedometer Heart Rate Monitor Sleep Tracker,Smartwatch Compatible with iPhone Samsung for Men Women Kids",9,01-12-2010 12:51,54,17572.0,United Kingdom
